x1, y1, z1, x2, y2, z2
-0.5,-0.5,-0.5,-0.4898989885142338,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4494949494949495,-0.5,-0.5
-0.5,-0.5,-0.5,-0.46969696924591997,-0.5,-0.5
-0.5,-0.5,-0.5,-0.479797964929567,-0.5,-0.5
-0.5,-0.5,-0.5,-0.45959595959595961,-0.5,-0.5
-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4494949494949495,-0.5,-0.5
-0.5,-0.5,-0.5,-0.46969696924591997,-0.5,-0.5
-0.5,-0.5,-0.5,-0.479797964929567,-0.5,-0.5
-0.5,-0.5,-0.5,-0.45959595959595961,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4898989885142338,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4494949494949495,-0.5,-0.5
-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
-0.5,-0.5,-0.5,-0.46969696924591997,-0.5,-0.5
-0.5,-0.5,-0.5,-0.45959595959595961,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4898989885142338,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4494949494949495,-0.5,-0.5
-0.5,-0.5,-0.5,-0.479797964929567,-0.5,-0.5
-0.5,-0.5,-0.5,-0.43939393939393939,-0.5,-0.5
-0.5,-0.5,-0.5,-0.45959595959595961,-0.5,-0.5
-0.5,-0.5,-0.5,-0.46969696924591997,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4494949494949495,-0.5,-0.5
-0.5,-0.5,-0.5,-0.479797964929567,-0.5,-0.5
-0.5,-0.5,-0.5,-0.43939393939393939,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4898989885142338,-0.5,-0.5
-0.5,-0.5,-0.5,-0.479797964929567,-0.5,-0.5
-0.5,-0.5,-0.5,-0.45959595959595961,-0.5,-0.5
-0.5,-0.5,-0.5,-0.42929292929292928,-0.5,-0.5
-0.5,-0.5,-0.5,-0.43939393939393939,-0.5,-0.5
-0.5,-0.5,-0.5,-0.46969696924591997,-0.5,-0.5
-0.5,-0.5,-0.5,-0.41919191919191917,-0.5,-0.5
-0.5,-0.5,-0.5,-0.45959595959595961,-0.5,-0.5
-0.5,-0.5,-0.5,-0.42929292929292928,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4494949494949495,-0.5,-0.5
-0.5,-0.5,-0.5,-0.40909090909090906,-0.5,-0.5
-0.5,-0.5,-0.5,-0.41919191919191917,-0.5,-0.5
-0.5,-0.5,-0.5,-0.40909090909090906,-0.5,-0.5
-0.5,-0.5,-0.5,-0.39898989898989901,-0.5,-0.5
-0.5,-0.5,-0.5,-0.4494949494949495,-0.5,-0.5
-0.5,-0.5,-0.5,-0.43939393939393939,-0.5,-0.5
-0.5,-0.5,-0.5,-0.42929292929292928,-0.5,-0.5
-0.5,-0.5,-0.5,-0.40909090909090906,-0.5,-0.5
-0.5,-0.5,-0.5,-0.39898989898989901,-0.5,-0.5
-0.5,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5
-0.5,-0.5,-0.5,-0.43939393939393939,-0.5,-0.5
-0.5,-0.5,-0.5,-0.41919191919191917,-0.5,-0.5
-0.5,-0.5,-0.5,-0.39898989898989901,-0.5,-0.5
-0.5,-0.5,-0.5,-0.42929292929292928,-0.5,-0.5
-0.5,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5
-0.5,-0.5,-0.5,-0.37878787878787878,-0.5,-0.5
-0.5,-0.5,-0.5,-0.41919191919191917,-0.5,-0.5
-0.5,-0.5,-0.5,-0.40909090909090906,-0.5,-0.5
-0.5,-0.5,-0.5,-0.42929292929292928,-0.5,-0.5
-0.5,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5
-0.5,-0.5,-0.5,-0.37878787878787878,-0.5,-0.5
-0.5,-0.5,-0.5,-0.41919191919191917,-0.5,-0.5
-0.5,-0.5,-0.5,-0.39898989898989901,-0.5,-0.5
-0.5,-0.5,-0.5,-0.36868686868686867,-0.5,-0.5
-0.5,-0.5,-0.5,-0.37878787878787878,-0.5,-0.5
-0.5,-0.5,-0.5,-0.40909090909090906,-0.5,-0.5
-0.5,-0.5,-0.5,-0.35858585858585856,-0.5,-0.5
-0.5,-0.5,-0.5,-0.39898989898989901,-0.5,-0.5
-0.5,-0.5,-0.5,-0.36868686868686867,-0.5,-0.5
-0.5,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5
-0.5,-0.5,-0.5,-0.40909090909090906,-0.5,-0.5
-0.5,-0.5,-0.5,-0.35858585858585856,-0.5,-0.5
-0.5,-0.5,-0.5,-0.39898989898989901,-0.5,-0.5
-0.5,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5
-0.5,-0.5,-0.5,-0.37878787878787878,-0.5,-0.5
-0.5,-0.5,-0.5,-0.34848484848484851,-0.5,-0.5
-0.5,-0.5,-0.5,-0.33838383838383834,-0.5,-0.5
-0.5,-0.5,-0.5,-0.36868686868686867,-0.5,-0.5
-0.5,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5
-0.5,-0.5,-0.5,-0.37878787878787878,-0.5,-0.5
-0.5,-0.5,-0.5,-0.34848484848484851,-0.5,-0.5
-0.5,-0.5,-0.5,-0.33838383838383834,-0.5,-0.5
-0.5,-0.5,-0.5,-0.36868686868686867,-0.5,-0.5
-0.5,-0.5,-0.5,-0.32828282828282829,-0.5,-0.5
-0.5,-0.5,-0.5,-0.37878787878787878,-0.5,-0.5
